0,1,2,3,4,5
12.537,-7.2,-10.6,1022.9,280.0,5.7
12.537,-6.7,-10.0,1022.5,280.0,4.1
12.825,-6.7,-9.4,1022.1,260.0,2.6
11.729,-6.7,-9.4,1022.0,250.0,3.6
11.654000000000002,-8.3,-11.7,1021.9,270.0,6.7
12.442,-8.3,-11.7,1021.3,250.0,3.6
11.353,-8.9,-12.2,1020.3,220.0,5.1
55.06399999999999,-9.4,-11.7,1019.5,220.0,3.6
67.803,-8.9,-11.7,1019.4,220.0,2.1
73.983,-8.3,-11.1,1018.9,230.0,3.6
74.808,-6.7,-10.6,1017.9,230.0,6.2
74.111,-5.6,-10.0,1017.4,240.0,6.2
74.008,-2.8,-8.9,1017.1,250.0,5.1
43.33600000000001,-1.7,-8.3,1016.0,270.0,5.7
39.254,-1.1,-7.8,1015.8,290.0,7.7
50.282,-1.1,-7.8,1016.4,280.0,5.7
72.788,-1.7,-8.3,1017.7,300.0,7.2
75.564,-2.8,-8.3,1018.3,290.0,4.6
77.59,-3.3,-8.3,1019.2,270.0,4.1
78.19,-3.9,-8.3,1019.9,270.0,5.1
78.551,-5.0,-8.9,1020.4,270.0,5.1
71.376,-5.6,-9.4,1020.4,270.0,4.6
64.60600000000001,-6.1,-9.4,1020.9,270.0,3.6
27.907,-7.2,-10.0,1020.9,270.0,2.6
14.550999999999998,-7.2,-10.0,1020.9,230.0,1.5
12.415,-7.8,-10.6,1020.9,200.0,2.1
11.985,-8.9,-11.1,1020.4,220.0,2.6
12.75,-8.9,-11.1,1020.7,200.0,2.6
11.675,-9.4,-11.1,1020.4,210.0,2.1
12.48,-9.4,-11.7,1019.5,220.0,3.1
11.529000000000002,-10.0,-11.7,1019.5,230.0,3.1
54.702,-8.9,-11.7,1018.4,220.0,4.1
69.468,-8.9,-11.1,1017.8,240.0,2.6
74.804,-8.3,-11.1,1017.9,240.0,3.6
76.793,-6.7,-11.1,1017.2,250.0,4.1
62.916,-5.6,-10.6,1016.7,250.0,4.1
41.55,-2.8,-9.4,1015.5,250.0,4.6
41.664,-1.7,-8.9,1015.1,280.0,6.7
40.54,-1.1,-8.3,1014.7,270.0,5.1
49.916,-0.6,-8.3,1014.5,280.0,4.6
73.352,-0.6,-8.3,1015.2,280.0,4.6
75.635,-2.2,-8.3,1015.7,270.0,6.2
77.707,-2.8,-8.3,1016.2,280.0,4.6
79.104,-3.3,-8.9,1016.4,290.0,4.6
78.373,-4.4,-8.9,1017.5,290.0,4.6
71.685,-3.3,-8.3,1017.9,300.0,7.2
64.262,-3.9,-8.3,1018.7,310.0,7.2
27.964,-4.4,-8.3,1019.4,310.0,6.7
14.994000000000002,-3.9,-7.8,1019.9,320.0,6.2
13.302,-3.3,-7.2,1020.1,330.0,7.7
13.299,-2.8,-7.2,1020.9,330.0,6.2
13.145,-2.8,-6.7,1022.0,330.0,5.1
